File Description: RCMIP SSP245 emissions scenario from 1750-2500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,0.001963323,0.000207926,0.000160182,0.00013331,7.46E-05,7.87E-05,3.17E-05,0.0009657,6.889342642,0.12508456,0.017664267,0.12023426,0.014760861,0.00723626,0.27609356,0.39843779,0.40770132,0.51302719,0.2674569,0.005112991,0.002154566,0.00115621,0,0,0.002033045,0.11829604,7.94E-08,0,0.000356055,1.18E-06,-0.000124853,1.36E-07,0.005173271,0,9.02E-07,3.13E-06,8.17E-08,283.3464702,0.05195423,0.8561535,1.87E-05,5.871891775,0.002830482,0.000997901,134.9133628,101.4509677,541.9841364,134.3694158,4.520616369,39.05083696,9.784877511,1.677319799
1981,0.001739127,0.000193895,0.000170215,0.000145444,9.73E-05,8.75E-05,1.27E-05,0.001041235,6.786494118,0.12652811,0.016187192,0.12845086,0.013920115,0.008637245,0.27100597,0.40307178,0.41773945,0.51686109,0.27811999,0.006009021,0.002486389,0.001174281,0,0,0.00196562,0.12237567,1.71E-08,0,0.000326013,1.33E-06,0.000117794,1.36E-07,0.004427436,0,9.03E-07,3.83E-05,6.97E-07,279.7894207,0.05342733,0.8477194,1.09E-05,5.804352444,0.002954112,0.000934675,130.7298526,99.31933061,527.2542507,129.1467876,4.480011474,39.44667553,9.425627824,1.627600564
1982,0.001620552,0.000183259,0.00019025,0.000157581,0.000108602,0.000100308,1.88E-05,0.001141687,6.72978683,0.12938621,0.01597381,0.12857689,0.013885459,0.009274832,0.27772577,0.39179861,0.4272037,0.53293449,0.28907972,0.006469345,0.003013129,0.001352411,0,0,0.001657336,0.12526367,-8.23E-08,0,0.000330839,1.47E-06,0.000222169,1.34E-07,0.003557587,0,8.94E-07,6.67E-05,1.58E-06,287.6693154,0.05409292,0.8076279,5.92E-06,6.041964538,0.002955043,0.001129656,128.4204046,99.45292952,618.9019395,146.8626386,4.817487822,40.73920058,12.82453757,1.631319373
1983,0.001845685,0.000199873,0.000210289,0.000169721,0.000136272,0.000131991,3.19E-05,0.001251028,6.910327763,0.13075989,0.016384525,0.15074703,0.015564841,0.009057039,0.35329433,0.38570972,0.43605662,0.54719948,0.30029699,0.006003406,0.003819814,0.001378774,0,0,0.001337878,0.1294055,-2.71E-08,0,0.000335595,1.65E-05,9.75E-05,1.32E-07,0.003804037,0,8.87E-07,2.41E-05,2.02E-06,281.6176584,0.05500336,0.7716035,2.32E-06,6.064731752,0.003201437,0.001329314,126.463686,96.59219071,513.4941356,123.8139961,4.527631458,40.71771201,9.01184528,1.640972796
1984,0.001954181,0.000199981,0.000220331,0.000181864,0.000172745,0.00017327,6.48E-05,0.001367681,7.074334665,0.1349934,0.014927399,0.16786607,0.017177696,0.010537606,0.35261795,0.43830954,0.44426268,0.5466524,0.31172869,0.006341234,0.004798726,0.001132951,0,0,0.001239171,0.13714097,8.66E-08,0,0.000483563,0.000152491,2.74E-05,1.33E-07,0.004880539,0,8.93E-07,-4.01E-05,4.31E-06,285.0030452,0.05706303,0.7784507,8.99E-08,5.995286258,0.003570683,0.001360177,127.9762922,100.0072798,541.1746519,129.3116995,4.7172482,41.76580344,9.878608211,1.733349688
1985,0.001930951,0.000182473,0.000220375,0.000181908,0.000235303,0.000212008,0.000106874,0.001512492,7.172661564,0.13844665,0.013863624,0.19120489,0.018042992,0.012093107,0.32180334,0.48746531,0.45178233,0.55924581,0.32341386,0.007686271,0.005535965,0.001186492,0,0,0.001429027,0.14848134,2.16E-07,0,0.000563207,0.000399263,8.58E-05,1.33E-07,0.005255393,0,9.02E-07,-6.22E-06,1.30E-05,285.6752697,0.05934911,0.7970415,-3.40E-07,5.995464501,0.003694566,0.001130351,128.3041567,101.769925,558.4094612,130.4350594,4.824991233,42.48794604,10.38477183,1.774238349
1986,0.002044789,0.000183921,0.000230419,0.000194054,0.000298259,0.000244972,0.000147449,0.001583558,7.308357639,0.13466824,0.014595216,0.22648099,0.017343175,0.011156209,0.36319165,0.56119711,0.45857645,0.60554478,0.33573155,0.008619927,0.005662639,0.001453026,0,0,0.002148062,0.16326271,2.16E-07,6.84E-07,0.000572739,0.000674323,4.43E-05,1.34E-07,0.005689695,0,9.08E-07,3.18E-05,2.81E-05,290.8084488,0.06144732,0.804199,3.24E-06,6.122081171,0.003941196,0.000893309,128.3145093,103.0345511,565.9944505,135.6433972,4.915932907,43.28398865,10.4644487,1.869967488
1987,0.002186818,0.000210094,0.000230465,0.000218304,0.000355551,0.000261358,0.000184354,0.001413176,7.451534595,0.14005915,0.015122737,0.23471551,0.015986362,0.011176584,0.37717492,0.54359326,0.46460688,0.63685035,0.34559507,0.009169243,0.005241269,0.001736487,0,1.16E-06,0.003263125,0.17725124,5.82E-08,4.88E-06,0.000796169,0.001000528,-9.97E-05,1.34E-07,0.006538606,0,9.14E-07,8.32E-06,4.48E-05,295.0485147,0.06362008,0.8121202,2.81E-05,6.349074632,0.00431067,0.000649177,130.7942857,106.9485421,603.5337904,143.5633438,5.102368399,44.40332357,11.80419902,1.946306673
1988,0.002238409,0.000222841,0.000220511,0.000218357,0.000398275,0.000261445,0.000202821,0.00112614,7.642089164,0.13489421,0.015295333,0.22534631,0.014052169,0.012063592,0.32440759,0.43301446,0.47014816,0.64554402,0.34769976,0.010094657,0.004703097,0.001770198,0,0.000349248,0.005266119,0.1853279,2.11E-05,6.85E-05,0.000881923,0.001400486,-7.37E-05,1.35E-07,0.006627814,0,9.28E-07,3.47E-05,6.06E-05,298.6854951,0.06645748,0.8440248,7.04E-05,6.187185411,0.004680261,0.000485217,131.925301,111.4143484,601.8878287,143.5104014,5.298864305,44.79908733,11.73739798,2.026962412
1989,0.002207554,0.00021766,0.000230555,0.00021841,0.000441012,0.000294141,0.000221294,0.000925477,7.736803703,0.10550252,0.015212081,0.21283728,0.010119863,0.011292045,0.24646809,0.3577641,0.47568414,0.71352261,0.33768835,0.010904862,0.00438641,0.001670249,0,0.000721362,0.010730464,0.18956819,0.00031477,0.000673047,0.000826296,0.001864912,5.44E-05,1.36E-07,0.006657218,0,6.07E-06,7.70E-05,7.61E-05,302.1641744,0.0691359,0.8636423,8.97E-05,6.263391278,0.005049966,0.000490256,131.9761195,112.532619,582.3194167,140.294679,5.222462912,45.13634687,10.88373862,2.101762239
1990,0.002107697,0.000222746,0.000230601,0.000230565,0.00051217,0.000326847,0.000258178,0.000754234,7.625553958,0.086426532,0.014407865,0.1768456,0.007090509,0.010591201,0.20825652,0.33397703,0.48124423,0.65840311,0.31646559,0.010051338,0.004274153,0.001737326,0,0.001520326,0.017768055,0.19230881,0.000960535,0.00172087,0.000697294,0.002382589,0.00018589,1.36E-07,0.006683843,0,2.70E-05,1.83E-05,9.18E-05,305.2725547,0.07128,0.8615031,9.08E-05,6.276011553,0.005174311,0.000668908,131.5390794,112.9233668,592.0352726,142.9994048,5.410500776,45.59401059,11.91770021,2.117046042
1991,0.001982897,0.000240077,0.000230647,0.000242723,0.000569148,0.000294347,0.000295075,0.000565069,7.8204742,0.085142226,0.012924815,0.12064491,0.006954223,0.010775591,0.15981289,0.28627307,0.4865262,0.47447964,0.30286609,0.009658053,0.004158575,0.001673546,0,0.006939422,0.02206288,0.18552075,0.001727734,0.002725131,0.000706136,0.002937818,0.000248194,1.55E-05,0.007057257,0,5.81E-05,-7.30E-05,0.000107154,318.7311921,0.0722173,0.8141874,9.76E-05,6.343792542,0.00529866,0.000851684,130.2975027,117.6376357,781.4565245,184.4068079,5.913765514,47.33361883,18.94727018,2.043061872
1992,0.001950044,0.000280556,0.000230693,0.00023068,0.00061194,0.000294445,0.000313579,0.00044081,7.822451349,0.085437279,0.011907588,0.074361852,0.005308998,0.010120439,0.10691739,0.22743518,0.49125831,0.36104368,0.30111154,0.010784362,0.003812739,0.001463111,0,0.02226499,0.024233416,0.194061,0.002476748,0.004025012,0.001001864,0.004491123,0.000181942,1.55E-05,0.007910262,0,8.88E-05,-3.08E-05,0.000122736,299.4017955,0.07425637,0.7803906,0.000107862,6.35732093,0.005423064,0.000952703,125.8077283,114.4341401,564.8480598,138.2166468,5.267118238,45.4499009,11.20130874,2.067096925
1993,0.00199848,0.000350109,0.000230739,0.000230736,0.00066895,0.000310847,0.000332088,0.000405681,7.733677514,0.084458339,0.011381334,0.050567396,0.003463778,0.008677165,0.0843251,0.2319618,0.49517262,0.25633383,0.29836763,0.011612337,0.003318044,0.001251451,0,0.03433223,0.022551362,0.20833854,0.003095,0.011967198,0.001516636,0.006496799,0.000157163,3.09E-05,0.008353484,0,0.000118809,4.28E-05,0.000138254,299.4425141,0.07467656,0.8027235,0.000121815,6.309605181,0.005424762,0.001230068,123.7541817,117.8059212,593.3542765,143.7539569,5.433352091,45.85506217,12.66732811,2.090475761
1994,0.002143056,0.000450005,0.000240786,0.000254996,0.000768587,0.000294646,0.000332199,0.000421824,7.73733666,0.08605046,0.011006658,0.037565451,0.004609578,0.008163643,0.085893495,0.23858315,0.49799162,0.15908791,0.28331201,0.011303115,0.002960463,0.001196206,0,0.045287421,0.024423112,0.23788968,0.003551552,0.024558229,0.002325316,0.007162855,0.000203905,6.17E-05,0.008737968,0,0.000148084,8.30E-06,0.000153585,310.2518368,0.07295185,0.7275388,0.000139087,6.440656344,0.005549183,0.00142747,121.0083668,119.5390029,711.7553856,171.0285281,5.797961979,47.28273297,17.69568249,2.184312738
1995,0.002388071,0.000566504,0.000240834,0.000242956,0.000839851,0.000294744,0.000332309,0.0004671,7.856919526,0.080480245,0.010682998,0.023473127,0.005707624,0.007674758,0.086264975,0.21072453,0.49948234,0.095783763,0.25063967,0.011011358,0.00289233,0.00108426,0,0.051095458,0.02759918,0.2303453,0.003877122,0.036211193,0.003439531,0.007887955,0.000296148,6.20E-05,0.009315257,0,0.0001778,8.46E-06,0.000169821,305.4095889,0.07504378,0.7406499,0.000159288,6.502894168,0.005673663,0.001196217,118.64207,120.1270653,606.5089474,146.4524222,5.715418746,46.48902779,14.26773939,2.238232367
1996,0.002663841,0.000679939,0.000240882,0.000218812,0.00088273,0.000278537,0.000350825,0.00051777,7.974927491,0.075256035,0.010505743,0.013005309,0.004652223,0.005524219,0.085278741,0.17078176,0.48893856,0.059514335,0.22136994,0.010510994,0.002865423,0.000847557,0,0.053568363,0.02600128,0.22486947,0.004057915,0.048538296,0.004501452,0.010100268,0.000390443,7.76E-05,0.009770705,0,0.000205479,0.000113536,0.000238411,307.2912075,0.07835627,1.0219634,0.000183079,6.541031203,0.005552701,0.001131186,116.674158,120.126357,581.4945219,140.8505946,5.588568795,46.4935872,13.26652338,2.326471427
1997,0.002872844,0.000778145,0.00025093,0.000218865,0.000925624,0.000262325,0.000369347,0.000555865,8.750595706,0.075489912,0.010417958,0.010398164,0.003769106,0.003455939,0.086341446,0.16063531,0.48049222,0.029550907,0.21107745,0.009824277,0.002856685,0.000768263,0,0.055763481,0.029370536,0.2405221,0.004626633,0.058758537,0.005571702,0.011574972,0.000427562,9.32E-05,0.009795226,4.96E-08,0.000258206,0.000111343,0.000315013,331.2889198,0.07506127,1.0131802,0.000210278,6.73923112,0.005783426,0.001235937,117.1099997,124.865875,856.4649466,204.6533241,6.172017987,49.1903418,22.89371417,2.406527094
1998,0.002989907,0.000857722,0.00024098,0.000206816,0.000925922,0.000278717,0.000351064,0.000585821,8.124934374,0.072916263,0.010335348,0.012992477,0.003961535,0.002931836,0.086348141,0.15667666,0.47494584,0.023412636,0.19017072,0.010323837,0.002701239,0.000769439,0,0.055956781,0.028471196,0.23446613,0.006904947,0.070049792,0.00689174,0.015498744,0.000540297,0.000108976,0.01002529,3.58E-07,0.000605123,6.92E-05,0.000386655,315.3326212,0.07102047,0.8997906,0.000232257,6.445350012,0.005603111,0.001084676,114.5861186,126.3161069,736.9032404,172.296192,6.314456121,49.66165423,22.36461016,2.4609519
1999,0.002960751,0.000919538,0.000241028,0.000206867,0.000912016,0.000278809,0.000332775,0.000613651,7.958127752,0.07296355,0.010216505,0.014054175,0.003974985,0.003153884,0.082703538,0.14042544,0.45797706,0.018420173,0.16874154,0.010262658,0.002150986,0.000770631,0,0.058338707,0.025741051,0.25231636,0.008684845,0.091978363,0.00794865,0.018334419,0.000742421,0.000124802,0.01007373,3.11E-06,0.001069901,0.000139549,0.000494352,309.4083709,0.06328888,0.8366815,0.000257786,6.28000935,0.005167646,0.001189015,108.4340705,121.7588181,592.1733192,145.0900519,5.60039137,47.84168221,15.00150318,2.535031767
2000,0.002815394,0.000958217,0.000251076,0.000194815,0.00082709,0.000246293,0.00031448,0.000649289,8.087765547,0.072651408,0.009923146,0.009404388,0.003986714,0.002347652,0.076330076,0.12276605,0.48564825,0.019471227,0.15659675,0.009480135,0.001969441,0.000771519,0,0.056341686,0.025730152,0.26360627,0.010640667,0.099657424,0.008598756,0.021400526,0.0008632,0.000140709,0.009297839,3.40E-05,0.001411492,0.000269996,0.000574233,310.1868098,0.06017103,0.7985247,0.000325837,6.111119055,0.005273533,0.0014697,108.7085558,122.7981248,538.0373715,135.302332,5.359576476,47.58190642,12.53431025,2.629044724
2001,0.003048068,0.001043081,0.000221125,0.000146456,0.000713731,0.000246374,0.000277774,0.000709344,7.912295445,0.070656969,0.010593275,0.005959047,0.003277136,0.001160055,0.068271466,0.11164066,0.53041719,0.019806901,0.14672439,0.008833794,0.002324826,0.000746086,0,0.056368781,0.024490463,0.26160586,0.011075295,0.096243251,0.009852125,0.027184793,0.000942756,0.000156671,0.008984,0.000806199,0.001654031,0.000610731,0.000638673,312.8963787,0.06051127,0.8184809,0.000442506,6.186884653,0.00532821,0.001583142,109.4836764,123.1711003,533.1430368,136.1659566,5.493988013,47.7822063,12.43033029,2.55863915
2002,0.003453437,0.001132349,0.000191168,0.00013439,0.000642944,0.000246456,0.00022265,0.000804732,8.161798308,0.070456674,0.011982167,0.00315136,0.002420559,0.000950115,0.063484809,0.10190454,0.53135299,0.012302716,0.14874982,0.008368591,0.002279758,0.000676601,0,0.050843174,0.025156097,0.27032175,0.012214474,0.10273275,0.011617585,0.029655611,0.001210781,0.000157338,0.0097209,0.002917065,0.002803782,0.001313749,0.000733271,322.2788312,0.05605282,0.8208483,0.000563429,6.358400543,0.005497648,0.001818734,108.7615149,124.8843584,622.1970584,158.4385879,5.948703431,50.14896945,18.36057514,2.591315532
2003,0.00316329,0.00111668,0.000171205,0.000122321,0.000572135,0.000230233,0.000204318,0.000936388,8.318797919,0.069839024,0.012579882,0.005769302,0.001733634,0.00074506,0.062277955,0.097844828,0.54549639,0.010122917,0.1580398,0.008083115,0.002026277,0.000601956,0,0.044441172,0.025070909,0.28730923,0.015640539,0.11740605,0.013114832,0.034656619,0.001560512,0.00015807,0.011005369,0.005226518,0.00478569,0.002235639,0.00085366,328.1242242,0.05384055,0.8380089,0.00057453,6.427137106,0.005541719,0.002000749,112.6638297,127.4574339,596.2197198,154.3815652,6.143926843,50.76268479,18.9145132,2.580430256
2004,0.002202953,0.000925504,0.000151238,9.81E-05,0.000487099,0.000230309,0.000167575,0.001059951,8.843487911,0.066998563,0.012194883,0.009216749,0.001472997,0.000756677,0.060966802,0.087654103,0.5692844,0.009746999,0.14540379,0.007526765,0.002119266,0.000552946,0,0.049135801,0.028554887,0.30757676,0.015758879,0.12565071,0.013097501,0.042288118,0.002051046,0.000219984,0.012712613,0.006651213,0.005487304,0.003118653,0.000974109,338.9417722,0.05112882,0.8656998,0.000567865,6.589272378,0.005648009,0.001943219,118.0536776,133.6149893,597.0195913,156.6654572,6.444694752,51.18589468,16.88266226,2.750819839
2005,0.00194805,0.000680539,0.000131267,8.61E-05,0.000416239,0.000230385,0.000130819,0.001111007,9.111555517,0.063195607,0.011060838,0.004629703,0.001813966,0.000580706,0.060331179,0.071956593,0.59462905,0.00754052,0.13424871,0.006943328,0.001894783,0.000469717,0,0.053955471,0.033447493,0.32952471,0.016143675,0.12649199,0.012434284,0.045001634,0.002365528,0.000212764,0.014626529,0.007079197,0.006360692,0.003418058,0.001084593,346.3955546,0.04903518,0.934237,0.000664876,6.692363078,0.006279914,0.001740409,122.5406273,137.1147828,602.0650857,158.7662386,6.74235763,51.95572038,17.27632256,2.860521969
2006,0.002045423,0.000624962,0.000111292,8.61E-05,0.000359559,0.000246765,0.000130862,0.001110342,9.442908147,0.060048081,0.01021735,0.000645064,0.001751031,0.000587106,0.063037203,0.065575271,0.66034123,0.009319049,0.14071285,0.006311845,0.001590236,0.000435796,0,0.051911598,0.036489809,0.34630497,0.019891066,0.13341048,0.014118518,0.051038048,0.002353159,0.000182183,0.012639849,0.006875404,0.008386248,0.002559234,0.001185252,356.4696896,0.04732698,0.9965297,0.000725769,6.874357467,0.006940918,0.001453144,123.4562358,140.4543808,637.6236501,169.8736133,6.827877394,53.45205244,18.90747845,2.894559219
2007,0.001766616,0.000546769,0.000101314,8.61E-05,0.000288658,0.000230543,9.41E-05,0.001131696,9.639327281,0.057257154,0.009327242,0.00450892,0.001554549,0.000782801,0.064737513,0.061623755,0.695097,0.00969813,0.1319833,0.005770744,0.001702155,0.000591629,0,0.049953532,0.037109679,0.35726506,0.026595246,0.12725708,0.016399738,0.055735756,0.002415405,0.00023422,0.009326289,0.0066981,0.008402974,0.0027884,0.001264938,355.0225755,0.04220122,0.9749374,0.000846475,6.594942662,0.006975407,0.001468993,122.6475255,145.3540631,597.3422357,159.6840444,7.186723337,54.038136,17.82962985,2.962073123
2008,0.001746034,0.000569312,9.13E-05,6.19E-05,0.000274546,0.000230619,7.57E-05,0.001186842,9.393649752,0.056837697,0.009035343,0.008339534,0.001916448,0.000456968,0.063060877,0.057108479,0.74880839,0.006337645,0.13820008,0.005573751,0.001617133,0.000638405,0,0.054881457,0.033091627,0.36272449,0.030815622,0.13828669,0.017544095,0.055545108,0.00261966,0.000212223,0.008812341,0.007076053,0.010669375,0.0027884,0.001316486,360.4917105,0.03938508,0.9159406,0.00114656,6.637070012,0.006883534,0.001811918,119.9206025,145.039454,563.9831255,154.6736688,6.994080158,54.38875165,16.17134336,2.926145032
2009,0.001799551,0.000643299,9.14E-05,4.98E-05,0.00026043,0.000230695,7.57E-05,0.00124503,9.33207666,0.055355253,0.009685487,0.0057877,0.001675517,0.000383549,0.060065148,0.054788238,0.8083883,0.003769432,0.14885568,0.00525709,0.001727285,0.000477231,0,0.061506343,0.032081369,0.3665558,0.033926872,0.16010848,0.021142804,0.058747812,0.002966673,0.000172706,0.0099336,0.007852249,0.016223306,0.0029974,0.001433501,364.2003634,0.03915481,0.8695209,0.001387468,6.711563051,0.007159861,0.002130075,114.819343,139.9418628,569.2018722,158.7362881,7.011743246,54.45026921,16.32480822,2.77229123
2010,0.001774218,0.000504032,0.00010137,4.99E-05,0.000232106,0.000198162,7.58E-05,0.001272141,9.85244337,0.056090865,0.01048947,0.004407032,0.001464415,0.000658964,0.05886009,0.052271203,0.8022013,0.002461478,0.14504056,0.004897555,0.001851166,0.000396552,0,0.065209531,0.029851794,0.36174691,0.035069515,0.165044,0.020460881,0.059879906,0.003182702,0.000279934,0.011247607,0.008777871,0.015914528,0.0033098,0.001337554,370.8962528,0.03758677,0.904227,0.001509367,6.707156273,0.007275903,0.002223103,113.8773996,142.6851416,604.7012715,164.5802859,7.56735862,55.51678203,19.16286436,2.897315778
2011,0.001846756,0.0004523,0.00010139,4.99E-05,0.00023218,0.000198227,7.58E-05,0.001272702,10.16115317,0.057565927,0.011056837,0.004623794,0.002046829,0.000856017,0.062415615,0.052120722,0.9102105,0.003003616,0.15348274,0.004336177,0.002096153,0.000391059,0,0.067690592,0.028645628,0.36694427,0.043330418,0.19047655,0.022158614,0.059950898,0.003410604,0.000333569,0.012498165,0.009465458,0.020415233,0.0035841,0.001129135,372.6576832,0.03533383,0.9771884,0.00163148,6.647727122,0.007465693,0.002682317,115.0457105,146.5409812,558.2400087,158.6069278,7.38110581,55.47105918,17.07059112,2.974620065
2012,0.001794986,0.000464845,0.00010141,4.99E-05,0.000232253,0.000198293,7.58E-05,0.001272928,10.34871489,0.059464919,0.009660946,0.005452927,0.002052052,0.000716861,0.070235225,0.05335878,1.0383358,0.003009667,0.1817202,0.003837981,0.001732872,0.000415949,0,0.063311547,0.025468261,0.35629002,0.04581505,0.20500564,0.021423,0.056430796,0.003277116,0.000258313,0.012591587,0.009054248,0.0240671,0.0039269,0.00098552,380.8097666,0.03162702,0.9565868,0.001694094,6.741571282,0.007706284,0.002786474,113.229528,145.504776,601.0748596,169.08511,7.607514416,56.92076408,20.37923381,3.015788815
2013,0.001632465,0.000447628,0.00010143,4.99E-05,0.000232326,0.000198358,7.58E-05,0.001273153,10.56924636,0.062512861,0.008302744,0.006516793,0.001940862,0.000613303,0.075740842,0.054819887,1.0776128,0.001838442,0.21496357,0.003574549,0.000962581,0.000444422,0,0.059817791,0.019467118,0.34289828,0.0388888,0.20201825,0.0238069,0.05223651,0.002998601,0.000241043,0.011604213,0.0097859,0.021452891,0.0042254,0.000872252,381.5943928,0.028305,0.9554872,0.0016971,6.846666194,0.007686158,0.002453866,112.208129,143.3023445,552.7113979,159.359353,7.46278298,56.72328656,17.79789768,3.054439039
2014,0.0016517,0.0004515,9.94E-05,4.28E-05,0.0002997,0.0002187,9.15E-05,0.0012672,10.80598447,0.0535475,0.0098735,0.0028024,0.0016696,0.001114899,0.0549365,0.0289612,1.0819373,0.0012625,0.20702911,0.003481,0.0012299,0.0003854,0,0.05982,0.02247,0.3588813,0.0571243,0.2000249,0.0252487,0.0556047,0.0035393,0.000256,0.012991,0.0101025,0.0304858,0.0044701,0.0011516,387.8735392,0.02859137,1.0827533,0.0014093,6.914907695,0.0078784,0.002512,111.5686138,142.9050135,615.5202594,173.5036918,7.646608903,58.10916357,20.69815324,3.069556009
2015,0.00157,0.0004478,9.94E-05,4.35E-05,0.00035,0.0002338,0.0001014,0.0012672,10.67558999,0.0475476,0.0108699,0.0008742,0.0016696,0.0016714,0.0435734,0.0146096,1.0213227,0,0.15872141,0.0032933,0.0013378,0.0003481,0,0.05982,0.02247,0.3588813,0.0787906,0.2019534,0.032381,0.0558814,0.0036633,0.0002604,0.0144857,0.0117285,0.0385792,0.0046492,0.0011516,388.0727957,0.02873527,1.129062,0.0013581,6.936363636,0.00802,0.0025317,98.33111855,142.7852381,585.8225259,167.2229931,7.629652821,58.35201304,19.29835608,3.131967771
2016,0.0015674,0.00044706,9.92E-05,4.34E-05,0.000349431,0.00023342,0.00010124,0.001265097,10.75710621,0.04501716,0.01085196,0.00078156,0.001515231,0.001614221,0.04188082,0.01288774,1.08728534,0,0.158411156,0.00307158,0.00129166,0.00033428,0,0.060842879,0.021990156,0.351625206,0.098363272,0.21499666,0.03877266,0.05740089,0.004065517,0.0003043,0.01212738,0.013705391,0.03229838,0.004949468,0.001182914,388.0763511,0.02868769,1.12719858,0.001362026,6.990181269,0.00804314,0.002527512,94.19310643,141.2949721,575.4563413,165.5450562,7.448471933,58.70668273,19.03210385,3.251676662
2017,0.0015648,0.00044632,9.91E-05,4.34E-05,0.000348862,0.00023304,0.00010108,0.001262994,10.83862242,0.04248672,0.01083402,0.00068892,0.001360863,0.001557043,0.04018824,0.01116588,1.15324798,0,0.158100902,0.00284986,0.00124552,0.00032046,0,0.061865757,0.021510311,0.344369112,0.117935944,0.22803992,0.04516432,0.058920379,0.004467734,0.0003482,0.00976906,0.015682282,0.02601756,0.005249736,0.001214227,388.0799065,0.02864011,1.12533516,0.001365951,7.043998901,0.00806628,0.002523325,90.05509431,139.8047061,565.0901568,163.8671193,7.267291044,59.06135241,18.76585163,3.371385554
2018,0.0015622,0.00044558,9.89E-05,4.33E-05,0.000348293,0.00023266,0.00010092,0.001260891,10.92013864,0.03995628,0.010816081,0.00059628,0.001206494,0.001499864,0.03849566,0.00944402,1.21921062,0,0.157790648,0.00262814,0.00119938,0.00030664,0,0.062888636,0.021030467,0.337113018,0.137508616,0.24108318,0.05155598,0.060439869,0.004869951,0.0003921,0.00741074,0.017659174,0.01973674,0.005550003,0.001245541,388.0834619,0.02859253,1.12347174,0.001369877,7.097816534,0.00808942,0.002519137,85.9170822,138.3144401,554.7239722,162.1891823,7.086110156,59.4160221,18.4995994,3.491094446
2019,0.0015596,0.00044484,9.87E-05,4.32E-05,0.000347724,0.00023228,0.00010076,0.001258788,11.00165485,0.03742584,0.010798141,0.00050364,0.001052126,0.001442686,0.03680308,0.00772216,1.28517326,0,0.157480394,0.00240642,0.00115324,0.00029282,0,0.063911514,0.020550622,0.329856924,0.157081288,0.25412644,0.05794764,0.061959358,0.005272168,0.000436,0.00505242,0.019636065,0.01345592,0.005850271,0.001276854,388.0870173,0.02854495,1.12160832,0.001373802,7.151634166,0.00811256,0.00251495,81.77907008,136.8241741,544.3577877,160.5112454,6.904929267,59.77069178,18.23334717,3.610803338
2020,0.001557,0.0004441,9.86E-05,4.32E-05,0.000347155,0.0002319,0.0001006,0.001256685,11.08317107,0.0348954,0.010780201,0.000411,0.000897757,0.001385507,0.0351105,0.0060003,1.3511359,0,0.15717014,0.0021847,0.0011071,0.000279,0,0.064934393,0.020070778,0.32260083,0.17665396,0.2671697,0.0643393,0.063478848,0.005674385,0.0004799,0.0026941,0.021612956,0.0071751,0.006150539,0.001308168,388.0905727,0.02849737,1.1197449,0.001377728,7.205451799,0.0081357,0.002510762,77.64105797,135.3339081,533.9916031,158.8333085,6.723748379,60.12536147,17.96709494,3.73051223
2021,0.00155626,0.00044389,9.85E-05,4.31E-05,0.00034698,0.00023179,0.00010055,0.001256088,11.16029534,0.03328538,0.010775021,0.00037899,0.000833926,0.001342149,0.03387909,0.00550149,1.32374068,0,0.157081841,0.00206237,0.00107222,0.00026903,0,0.063840192,0.019226545,0.30467177,0.181708385,0.26175265,0.06604767,0.060879633,0.005649725,0.00049184,0.00248112,0.022151109,0.00660788,0.00602583,0.001254603,389.2261399,0.02848382,1.11920686,0.001297373,7.261827152,0.00766123,0.002509556,77.52629458,134.7324529,530.7290556,158.4083785,6.643840448,60.66606995,17.79971644,3.86121935
2022,0.00155552,0.00044368,9.85E-05,4.31E-05,0.000346805,0.00023168,0.0001005,0.001255491,11.23741961,0.03167536,0.010769841,0.00034698,0.000770095,0.00129879,0.03264768,0.00500268,1.29634546,0,0.156993542,0.00194004,0.00103734,0.00025906,0,0.062745991,0.018382313,0.28674271,0.18676281,0.2563356,0.06775604,0.058280418,0.005625064,0.00050378,0.00226814,0.022689261,0.00604066,0.005901122,0.001201038,390.3617071,0.02847027,1.11866882,0.001217019,7.318202505,0.00718676,0.002508349,77.41153119,134.1309976,527.4665081,157.9834485,6.563932516,61.20677842,17.63233795,3.991926469
2023,0.00155478,0.00044347,9.84E-05,4.31E-05,0.00034663,0.00023157,0.00010045,0.001254895,11.31454388,0.03006534,0.010764661,0.00031497,0.000706264,0.001255431,0.03141627,0.00450387,1.26895024,0,0.156905243,0.00181771,0.00100246,0.00024909,0,0.06165179,0.01753808,0.26881365,0.191817235,0.25091855,0.06946441,0.055681203,0.005600404,0.00051572,0.00205516,0.023227414,0.00547344,0.005776413,0.001147474,391.4972744,0.02845672,1.11813078,0.001136665,7.374577858,0.00671229,0.002507143,77.2967678,133.5295423,524.2039605,157.5585184,6.484024585,61.7474869,17.46495945,4.122633589
