Forcing component,bc,bc|aci,bc|bc_on_snow,c2f6,c3f8,c4f10,c5f12,c6f14,c7f16,c8f18,c_c4f8,carbon_dioxide,carbon_tetrachloride,carbon_tetrachloride|o3,cf4,cfc11,cfc113,cfc113|o3,cfc114,cfc114|o3,cfc115,cfc115|o3,cfc11|o3,cfc12,cfc12|o3,ch2cl2,ch2cl2|o3,ch3ccl3,ch3ccl3|o3,chcl3,chcl3|o3,co,co|o3,halon1202,halon1202|o3,halon1211,halon1211|o3,halon1301,halon1301|o3,halon2402,halon2402|o3,hcfc141b,hcfc141b|o3,hcfc142b,hcfc142b|o3,hcfc22,hcfc22|o3,hfc125,hfc134a,hfc143a,hfc152a,hfc227ea,hfc23,hfc236fa,hfc245fa,hfc32,hfc365mfc,hfc4310mee,methane,methane|strat_h2o,methane|o3,methyl_bromide,methyl_bromide|o3,methyl_chloride,methyl_chloride|o3,nf3,nh3,nitrous_oxide,nitrous_oxide|o3,nmvoc,nmvoc|o3,nox,nox_avi,nox_avi|contrails,nox|o3,oc,oc|aci,sf6,so2,so2f2,so2|aci,External,Total
1875,0.042352486,-0.005988327,0.008668987,6.98E-08,0,0,0,0,0,0,0,0.144710555,4.96E-06,-7.27E-06,7.30E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011901539,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-09,0,0,0,2.91E-08,0,0,0.107336451,0.006972985,0.026009076,-3.36E-08,2.58E-05,-3.72E-06,4.66E-05,0,0,0.012036518,0.002482667,0,0.002546676,0,0,1.43E-06,0.002484889,-0.062758199,-0.028493481,0,-0.030345897,5.18E-09,-0.035211165,0.015222339,0.219990482
1876,0.042109243,-0.005953934,0.008619198,7.29E-08,0,0,0,0,0,0,0,0.14761865,4.97E-06,-7.28E-06,7.37E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011679736,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-09,0,0,0,2.94E-08,0,0,0.108993574,0.007086105,0.026431008,-3.28E-08,2.52E-05,-3.65E-06,4.57E-05,0,0,0.01228053,0.002533174,0,0.002446822,0,0,1.63E-06,0.0023628,-0.061357341,-0.027857464,0,-0.031353769,5.23E-09,-0.036358658,0.0179374,0.227278301
1877,0.042881136,-0.006063074,0.008777195,7.61E-08,0,0,0,0,0,0,0,0.150536445,4.97E-06,-7.28E-06,7.43E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011926586,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-09,0,0,0,2.96E-08,0,0,0.11069698,0.007202556,0.02686537,-3.28E-08,2.52E-05,-3.64E-06,4.56E-05,0,0,0.012541305,0.002587158,0,0.002536278,0,0,2.14E-06,0.002495709,-0.062711695,-0.028472367,0,-0.032353059,5.27E-09,-0.037495022,0.051619848,0.263633074
1878,0.04427404,-0.006260021,0.009062303,7.93E-08,0,0,0,0,0,0,0,0.153461381,4.97E-06,-7.28E-06,7.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012405998,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E-09,0,0,0,2.99E-08,0,0,0.112430717,0.007321262,0.027308139,-3.12E-08,2.40E-05,-3.48E-06,4.36E-05,0,0,0.012816997,0.00264424,0,0.002705192,0,0,2.85E-06,0.002944828,-0.064470766,-0.029271021,0,-0.033217262,5.32E-09,-0.03847668,0.059647804,0.275386565
1879,0.045640484,-0.006453226,0.009341996,8.25E-08,0,0,0,0,0,0,0,0.156432031,4.97E-06,-7.29E-06,7.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012893606,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30E-09,0,0,0,3.02E-08,0,0,0.114206186,0.007443013,0.027762269,-3.40E-08,2.61E-05,-3.77E-06,4.72E-05,0,0,0.013104846,0.002703847,0,0.002894598,0,0,3.75E-06,0.003168742,-0.067339425,-0.03057345,0,-0.034408817,5.37E-09,-0.03982853,0.063969483,0.281023471
1880,0.046432187,-0.006565167,0.009504047,8.59E-08,0,0,0,0,0,0,0,0.159536129,4.98E-06,-7.29E-06,7.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013045754,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-09,0,0,0,3.04E-08,0,0,0.115986999,0.007565323,0.02821848,-3.77E-08,2.90E-05,-4.16E-06,5.21E-05,0,0,0.013401,0.002765185,0,0.002936832,0,0,5.00E-06,0.003048144,-0.068945029,-0.031302426,0,-0.03685265,5.41E-09,-0.042595153,0.040500405,0.25675462
1881,0.047325607,-0.006691489,0.009686918,8.92E-08,0,0,0,0,0,0,0,0.162845734,4.98E-06,-7.30E-06,7.68E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013107316,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E-09,0,0,0,3.07E-08,0,0,0.117758015,0.00768715,0.028672892,-3.55E-08,2.73E-05,-3.95E-06,4.95E-05,0,0,0.013701101,0.002827351,0,0.002915694,0,0,6.38E-06,0.003151436,-0.068642363,-0.031165009,0,-0.039549413,5.46E-09,-0.045638848,0.054403694,0.272467605
1882,0.048069361,-0.006796651,0.009839155,9.27E-08,0,0,0,0,0,0,0,0.166077558,4.98E-06,-7.30E-06,7.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013070977,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-09,0,0,0,3.09E-08,0,0,0.119531871,0.007809362,0.029128743,-3.17E-08,2.44E-05,-3.55E-06,4.45E-05,0,0,0.014003435,0.002889991,0,0.002865308,0,0,7.77E-06,0.003229705,-0.067590213,-0.030687312,0,-0.041743781,5.51E-09,-0.048108384,0.088550695,0.310205667
1883,0.047540649,-0.006721895,0.009730935,9.61E-08,0,0,0,0,0,0,0,0.169182936,4.98E-06,-7.30E-06,7.81E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012473177,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E-09,0,0,0,3.12E-08,0,0,0.121260478,0.007928641,0.029573648,-2.86E-08,2.20E-05,-3.21E-06,4.02E-05,0,0,0.01430758,0.002953016,0,0.002589152,0,0,8.52E-06,0.002932162,-0.063756942,-0.02894693,0,-0.043990558,5.55E-09,-0.050630309,-0.427556198,-0.201070105
1884,0.047951795,-0.006780028,0.009815091,9.97E-08,0,0,0,0,0,0,0,0.172309267,4.99E-06,-7.31E-06,7.87E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01227341,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E-09,0,0,0,3.15E-08,0,0,0.123011855,0.008049675,0.030025103,-2.72E-08,2.09E-05,-3.05E-06,3.81E-05,0,0,0.014612621,0.003016238,0,0.002472359,0,0,9.21E-06,0.002993483,-0.061519675,-0.027931167,0,-0.045908333,5.60E-09,-0.052777687,-1.895938461,-1.664266346
1885,0.049349251,-0.006977618,0.010101131,1.03E-07,0,0,0,0,0,0,0,0.175272379,4.99E-06,-7.31E-06,7.94E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012654557,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E-09,0,0,0,3.17E-08,0,0,0.124902474,0.00818054,0.030513227,-2.82E-08,2.17E-05,-3.14E-06,3.93E-05,0,0,0.014918416,0.003079627,0,0.00261311,0,0,1.05E-05,0.003274403,-0.063471802,-0.028817471,0,-0.047087074,5.65E-09,-0.054095162,-0.738486184,-0.504014855
1886,0.050257219,-0.007105998,0.01028698,1.07E-07,0,0,0,0,0,0,0,0.178180324,4.99E-06,-7.31E-06,8.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012850453,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E-09,0,0,0,3.20E-08,0,0,0.126852369,0.008315735,0.0310175,-2.85E-08,2.19E-05,-3.17E-06,3.97E-05,0,0,0.015224611,0.003143111,0,0.002691682,0,0,1.22E-05,0.003424793,-0.06451309,-0.029290237,0,-0.047848824,5.69E-09,-0.054945604,-0.199388486,0.039216201
1887,0.051610985,-0.00729741,0.010564078,1.11E-07,0,0,0,0,0,0,0,0.181227021,4.99E-06,-7.32E-06,8.07E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013150114,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-09,0,0,0,3.22E-08,0,0,0.12877639,0.008449361,0.031515923,-2.78E-08,2.14E-05,-3.10E-06,3.88E-05,0,0,0.015531005,0.003206646,0,0.002802774,0,0,1.44E-05,0.003700128,-0.065574375,-0.029772081,0,-0.049058927,5.74E-09,-0.056295044,-0.150635273,0.091965933
1888,0.054318167,-0.007680185,0.011118202,1.14E-07,0,0,0,0,0,0,0,0.184442503,5.00E-06,-7.32E-06,8.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013937197,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E-09,0,0,0,3.25E-08,0,0,0.130717147,0.008584377,0.032019529,-2.91E-08,2.23E-05,-3.23E-06,4.04E-05,0,0,0.015838,0.003270318,0,0.003092652,0,0,1.66E-05,0.004162711,-0.069969502,-0.031767557,0,-0.051984832,5.79E-09,-0.059550005,0.00408104,0.244698992
1889,0.056390192,-0.007973154,0.011542318,1.18E-07,2.17E-12,0,0,0,0,0,0,0.187723201,5.00E-06,-7.32E-06,8.20E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014482617,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-09,0,0,0,3.28E-08,0,0,0.13264579,0.008718776,0.032520833,-2.88E-08,2.21E-05,-3.20E-06,4.01E-05,0,0,0.016145894,0.003334187,0,0.003283317,0,0,1.90E-05,0.004521538,-0.072837688,-0.033069771,0,-0.054774868,5.83E-09,-0.062643525,0.052125079,0.29220589
1890,0.057792092,-0.008171373,0.011829268,1.22E-07,2.45E-11,0,0,0,0,0,0,0.19104432,5.00E-06,-7.33E-06,8.27E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014747276,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-09,0,0,0,3.30E-08,0,0,0.134547633,0.008851527,0.033015994,-2.75E-08,2.11E-05,-3.07E-06,3.84E-05,0,0,0.016460712,0.003399503,0,0.003358263,0,0,2.29E-05,0.004768685,-0.073849986,-0.033529375,0,-0.057435168,5.88E-09,-0.065583901,-0.061276827,0.180041316
1891,0.058675235,-0.008296243,0.012010035,1.26E-07,8.83E-11,0,0,0,0,0,0,0.194432908,5.00E-06,-7.33E-06,8.33E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014647202,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E-09,0,0,0,3.33E-08,0,0,0.136413996,0.008982015,0.033502711,-2.62E-08,2.01E-05,-2.92E-06,3.66E-05,0,0,0.016783909,0.003466571,0,0.003276274,0,0,2.85E-05,0.004887757,-0.072252723,-0.032804185,0,-0.060948631,5.93E-09,-0.06945345,-0.209826732,0.033572301
1892,0.058128421,-0.008218927,0.01189811,1.30E-07,1.94E-10,0,0,0,0,0,0,0.197842522,5.00E-06,-7.33E-06,8.40E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013964642,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-09,0,0,0,3.36E-08,0,0,0.138231449,0.009109286,0.033977429,-2.18E-08,1.67E-05,-2.46E-06,3.08E-05,0,0,0.01711105,0.00353447,0,0.002972308,0,0,3.32E-05,0.004735819,-0.067043387,-0.030439042,0,-0.063550614,5.97E-09,-0.072309079,-0.010309648,0.239706525
1893,0.057931741,-0.008191118,0.011857852,1.34E-07,3.40E-10,0,0,0,0,0,0,0.201235811,5.01E-06,-7.33E-06,8.47E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013666244,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-09,0,0,0,3.38E-08,0,0,0.14006671,0.009238007,0.034457555,-2.01E-08,1.54E-05,-2.26E-06,2.83E-05,0,0,0.017442132,0.003603199,0,0.002856137,0,0,3.68E-05,0.004630975,-0.065008628,-0.029515221,0,-0.064791266,6.02E-09,-0.073667674,0.113570202,0.369454417
1894,0.059553521,-0.008420426,0.012189809,1.38E-07,5.30E-10,0,0,0,0,0,0,0.204695406,5.01E-06,-7.34E-06,8.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014330397,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-09,0,0,0,3.41E-08,0,0,0.1419759,0.009372129,0.034957829,-2.37E-08,1.82E-05,-2.61E-06,3.27E-05,0,0,0.01777743,0.003672816,0,0.003129204,0,0,3.94E-05,0.004929471,-0.069205706,-0.031420779,0,-0.065981349,6.07E-09,-0.074969079,0.138446827,0.395114712
1895,0.061775329,-0.008734573,0.012644583,1.43E-07,7.65E-10,0,0,0,0,0,0,0.208321653,5.01E-06,-7.34E-06,8.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015042234,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47E-09,0,0,0,3.43E-08,0,0,0.143907798,0.009508072,0.03546489,-2.55E-08,1.96E-05,-2.82E-06,3.53E-05,0,0,0.018116717,0.003743276,0,0.003391716,0,0,4.36E-05,0.005394947,-0.072668854,-0.032993117,0,-0.068591112,6.11E-09,-0.077816778,0.118655279,0.375251445
1896,0.061977562,-0.008763167,0.012685978,1.47E-07,1.05E-09,0,0,0,0,0,0,0.212024544,5.01E-06,-7.34E-06,8.68E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014726589,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-09,0,0,0,3.46E-08,0,0,0.145783411,0.00964027,0.035957985,-2.36E-08,1.81E-05,-2.63E-06,3.29E-05,0,0,0.018459612,0.003814498,0,0.003246346,0,0,5.01E-05,0.005295939,-0.070267764,-0.031902974,0,-0.071580113,6.16E-09,-0.0810679,0.091849494,0.351972585
1897,0.062993013,-0.008906744,0.012893827,1.51E-07,1.38E-09,0,0,0,0,0,0,0.215777277,5.01E-06,-7.34E-06,8.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014741554,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E-09,0,0,0,3.49E-08,0,0,0.147669185,0.009773398,0.036454552,-2.10E-08,1.62E-05,-2.36E-06,2.95E-05,0,0,0.018805965,0.003886453,0,0.003231315,0,0,5.61E-05,0.005447157,-0.06971737,-0.031653084,0,-0.074695216,6.21E-09,-0.084444454,0.074165388,0.336515445
1898,0.065625278,-0.009278927,0.013432616,1.56E-07,1.75E-09,0,0,0,0,0,0,0.219616079,5.01E-06,-7.35E-06,8.82E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015320347,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-09,0,0,0,3.51E-08,0,0,0.149586064,0.009908943,0.036960132,-1.71E-08,1.31E-05,-1.93E-06,2.42E-05,0,0,0.019155246,0.00395903,0,0.003423786,0,0,6.18E-05,0.00613768,-0.071324405,-0.032382711,0,-0.078594944,6.25E-09,-0.088654743,0.06519663,0.328177206
1899,0.068154272,-0.009636508,0.013950268,1.61E-07,2.18E-09,0,0,0,0,0,0,0.223609187,5.02E-06,-7.35E-06,8.89E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015794102,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-09,0,0,0,3.54E-08,0,0,0.151525802,0.010046331,0.037472586,-1.73E-08,1.33E-05,-1.94E-06,2.42E-05,0,0,0.019507086,0.004032154,0,0.003583566,0,0,6.74E-05,0.006510687,-0.073513891,-0.033376781,0,-0.083971643,6.30E-09,-0.094429379,0.054749104,0.314103956
1900,0.070248021,-0.009932549,0.01437883,1.75E-07,2.86E-09,0,0,0,0,0,0,0.227752684,5.02E-06,-7.35E-06,9.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016103156,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53E-09,0,0,0,3.57E-08,0,0,0.153479812,0.01018496,0.037989669,-1.95E-08,1.49E-05,-2.15E-06,2.69E-05,0,0,0.019861368,0.0041058,0,0.003686143,0,0,7.54E-05,0.006632454,-0.075708912,-0.034373365,0,-0.089954249,6.35E-09,-0.100814022,0.047991346,0.301740351
1901,0.071504063,-0.010110144,0.014635925,2.12E-07,4.30E-09,0,0,0,0,0,0,0.232195106,5.02E-06,-7.35E-06,9.22E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016011227,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-09,0,0,0,3.59E-08,0,0,0.155389204,0.010320647,0.038495777,-1.57E-08,1.20E-05,-1.76E-06,2.21E-05,0,0,0.02021767,0.004179881,0,0.003643267,0,0,8.64E-05,0.00686415,-0.074390652,-0.033774848,0,-0.094958666,6.39E-09,-0.106122174,0.036917325,0.291130844
1902,0.072319364,-0.010225421,0.014802806,2.66E-07,6.61E-09,0,0,0,0,0,0,0.236871421,5.02E-06,-7.36E-06,9.51E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015770341,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E-09,0,0,0,3.62E-08,0,0,0.157255512,0.010453485,0.038991261,-1.03E-08,7.88E-06,-1.18E-06,1.48E-05,0,0,0.020576103,0.00425442,0,0.003562752,0,0,9.73E-05,0.007107257,-0.071715005,-0.032560051,0,-0.099048825,6.44E-09,-0.110438792,-0.065431727,0.192658389
1903,0.072734529,-0.010284122,0.014887785,3.31E-07,9.59E-09,0,0,0,0,0,0,0.241737686,5.02E-06,-7.36E-06,9.81E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015330937,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-09,0,0,0,3.65E-08,0,0,0.159072643,0.010583026,0.039474445,-5.03E-09,3.86E-06,-6.08E-07,7.62E-06,0,0,0.020937031,0.004329493,0,0.003398904,0,0,0.000105684,0.007175691,-0.06818134,-0.030955696,0,-0.10434954,6.49E-09,-0.116004144,-0.848379241,-0.588380277
1904,0.074365282,-0.010514699,0.015221578,4.14E-07,1.29E-08,0,0,0,0,0,0,0.246770391,5.02E-06,-7.36E-06,1.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015517386,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E-09,0,0,0,3.67E-08,0,0,0.160945268,0.010716732,0.039973165,-1.48E-09,1.13E-06,-2.04E-07,2.55E-06,0,0,0.021300595,0.00440513,0,0.003498556,0,0,0.000115274,0.007585496,-0.06854399,-0.031120346,0,-0.109811351,6.53E-09,-0.121704935,-0.372606645,-0.113888102
1905,0.077400279,-0.010943825,0.015842801,5.31E-07,1.69E-08,0,0,0,0,0,0,0.25195181,5.02E-06,-7.36E-06,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016386953,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E-09,0,0,0,3.70E-08,0,0,0.162900609,0.01085657,0.040494759,-8.97E-10,6.89E-07,-1.17E-07,1.46E-06,0,0,0.021667196,0.004481415,0,0.003871643,0,0,0.000123202,0.008400378,-0.072706885,-0.033010384,0,-0.114982206,6.58E-09,-0.127070886,-0.04733252,0.208329042
1906,0.08004406,-0.011317636,0.016383948,6.92E-07,2.25E-08,0,0,0,0,0,0,0.257507814,5.02E-06,-7.36E-06,1.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016881634,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-09,0,0,0,3.73E-08,0,0,0.164812612,0.010993533,0.041005626,1.10E-09,-8.45E-07,1.03E-07,-1.29E-06,0,0,0.022037035,0.00455839,0,0.004065098,0,0,0.000127374,0.009062247,-0.073963948,-0.033581116,0,-0.121347939,6.63E-09,-0.133635692,0.072126706,0.325754547
1907,0.083687703,-0.01183282,0.017129753,8.71E-07,2.84E-08,0,0,0,0,0,0,0.263506533,5.03E-06,-7.37E-06,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017653769,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-09,0,0,0,3.75E-08,0,0,0.166705683,0.011129358,0.041512249,5.54E-09,-4.26E-06,5.80E-07,-7.27E-06,0,0,0.022410042,0.00463604,0,0.004359648,0,0,0.000140092,0.009924617,-0.076610372,-0.034782646,0,-0.130163577,6.67E-09,-0.142653194,-0.05523031,0.191509267
1908,0.087294897,-0.01234285,0.017868097,1.07E-06,3.44E-08,0,0,0,0,0,0,0.269576879,5.05E-06,-7.39E-06,1.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018677817,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E-09,0,0,0,3.78E-08,0,0,0.168629098,0.011267581,0.042027821,8.01E-09,-6.16E-06,8.63E-07,-1.08E-05,0,0,0.022785978,0.004714316,0,0.00479845,0,0,0.00015881,0.010882644,-0.081685316,-0.037086772,0,-0.135872521,6.72E-09,-0.148447803,0.015156067,0.258385607
1909,0.088901177,-0.012569966,0.018196881,1.36E-06,4.33E-08,0,0,0,0,0,0,0.275517108,7.38E-06,-1.08E-05,1.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019071592,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E-09,0,0,0,3.81E-08,0,0,0.170531585,0.011404521,0.042538604,1.00E-08,-7.69E-06,1.09E-06,-1.37E-05,0,0,0.023164643,0.004793178,0,0.005002362,0,0,0.000174525,0.011437329,-0.083358056,-0.037846229,0,-0.138289887,6.77E-09,-0.150890894,0.062842255,0.310599182
1910,0.091135168,-0.012885836,0.018654149,1.77E-06,5.59E-08,0,0,0,0,0,0,0.28160533,1.28E-05,-1.88E-05,1.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019623813,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E-09,0,0,0,3.84E-08,0,0,0.172424819,0.011541013,0.043047715,1.20E-08,-9.18E-06,1.31E-06,-1.64E-05,0,0,0.023546104,0.004872639,0,0.005235565,0,0,0.000191243,0.01207738,-0.085424515,-0.038784443,0,-0.143763363,6.81E-09,-0.156399648,0.048817262,0.295488041
1911,0.092599482,-0.013092879,0.018953875,2.22E-06,7.07E-08,0,0,0,0,0,0,0.287539403,1.74E-05,-2.55E-05,1.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019904148,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E-09,0,0,0,3.86E-08,0,0,0.174301346,0.011676514,0.043553131,1.50E-08,-1.15E-05,1.64E-06,-2.05E-05,0,0,0.023930692,0.004952769,0,0.005349862,0,0,0.000208523,0.012598409,-0.085615396,-0.038871107,0,-0.148389133,6.86E-09,-0.161030607,0.029519731,0.278056051
1912,0.092090197,-0.01302087,0.018849631,2.75E-06,8.76E-08,0,0,0,0,0,0,0.293203067,2.28E-05,-3.34E-05,1.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.14E-12,0,0,0.019389394,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-09,0,0,0,3.89E-08,0,0,0.176119866,0.01180803,0.044043683,2.20E-08,-1.69E-05,2.39E-06,-2.99E-05,0,0,0.024320129,0.005033927,0,0.005133976,0,0,0.000222975,0.012780008,-0.08054571,-0.036569368,0,-0.15268195,6.91E-09,-0.165308255,-0.418187681,-0.163365916
1913,0.093013757,-0.013151455,0.019038671,3.33E-06,1.06E-07,0,0,0,0,0,0,0.298889224,3.50E-05,-5.13E-05,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.11E-12,0,0,0.019470139,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68E-09,0,0,0,3.92E-08,0,0,0.177979607,0.011942734,0.044546126,2.75E-08,-2.11E-05,3.00E-06,-3.76E-05,0,0,0.024716817,0.005116614,0,0.005136936,0,0,0.000244068,0.013280081,-0.078679123,-0.0357219,0,-0.159731503,6.95E-09,-0.172291632,-0.478932756,-0.225195091
1914,0.094344365,-0.013339593,0.019311029,3.97E-06,1.26E-07,0,0,0,0,0,0,0.304216557,5.70E-05,-8.35E-05,2.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.25E-12,0,0,0.020256429,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E-09,0,0,0,3.94E-08,0,0,0.179972955,0.012087348,0.045085533,2.67E-08,-2.05E-05,2.95E-06,-3.70E-05,0,0,0.025122089,0.00520111,0,0.0055222,0,0,0.000272044,0.01395188,-0.08307742,-0.037718815,0,-0.161143922,7.00E-09,-0.173684677,-0.13654039,0.119770941
1915,0.093658833,-0.013242664,0.01917071,4.72E-06,1.50E-07,0,0,0,0,0,0,0.309112591,8.90E-05,-0.000130391,2.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.26E-12,0,0,0.020361461,0,0,1.22E-06,-1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-09,0,0,0,3.97E-08,0,0,0.181994429,0.012234248,0.045633466,2.76E-08,-2.12E-05,3.06E-06,-3.83E-05,0,0,0.025536956,0.005287627,0,0.005738931,0,0,0.000298152,0.01424941,-0.084997218,-0.038590442,0,-0.157177231,7.05E-09,-0.169767228,0.04581391,0.31523455
